ID,Age,Gender,Race,City,State,Latitude,Longitude,Cause_of_Death,Mental_Illness,Year
23446,43,Male,African-American/Black,Phoenix,AZ,33.4621512,-112.0761428,Gunshot,No,2017
23447,53,Male,European-American/White,Littleton,CO,39.604195,-105.0116018,Gunshot,No,2017
23448,50,Male,European-American/White,Albuquerque,NM,35.1986218,-106.610671,Gunshot,No,2017
23449,62,Male,European-American/White,Crystal,MN,45.0496616,-93.3437217,Gunshot,Yes,2017
23450,55,Male,European-American/White,Gibson,LA,29.6872994,-90.9937575,Gunshot,No,2017
23452,41,Male,African-American/Black,Las Vegas,NV,36.0068567,-115.1462598,Gunshot,No,2017
23453,55,Male,European-American/White,Pearl River,LA,30.4213878,-89.7815763,Gunshot,No,2017
23454,19,Male,European-American/White,Dakota City,IA,42.7189774,-94.2026223,Gunshot,No,2017
23455,40,Male,European-American/White,Fernandina Beach,FL,30.5697239,-81.5163111,Vehicle,No,2017
23456,36,Male,Race unspecified,St. Louis,MO,38.5865948,-90.2633171,Gunshot,No,2017
23457,33,Male,Race unspecified,Murray,KY,36.5603003,-88.305626,Gunshot,No,2017
23458,19,Male,Hispanic/Latino,Fall River,MA,41.7452338,-71.1015601,Gunshot,No,2017
23459,24,Male,African-American/Black,Baton Rouge,LA,30.5011001,-91.1361595,Gunshot,No,2017
23460,67,Male,African-American/Black,Bronx,NY,40.846293,-73.8917335,Gunshot,No,2017
23461,47,Male,African-American/Black,Waverly,VA,37.0363322,-77.0927478,Vehicle,No,2017
23462,51,Male,African-American/Black,Stockton,CA,38.0286857,-121.3080924,Gunshot,No,2017
23463,44,Male,European-American/White,Corning,CA,40.0187478,-122.3930903,Gunshot,Yes,2017
23464,23,Male,Hispanic/Latino,Phoenix,AZ,33.49475,-112.2096903,Gunshot,No,2017
23466,19,Male,Race unspecified,Chicago,IL,41.809114,-87.6325833,Vehicle,No,2017
23467,59,Male,European-American/White,Elmira,NY,42.1026769,-76.8021566,Gunshot,Unknown,2017
23468,48,Male,European-American/White,Anchorage,AK,61.2107948,-149.7363694,Gunshot,No,2017
23469,15,Female,European-American/White,Cinnaminson,NJ,39.9968615,-74.9929451,Vehicle,No,2017
23470,22,Male,Hispanic/Latino,Van Nuys,CA,34.2012771,-118.4574675,Gunshot,No,2017
23471,29,Male,Native American/Alaskan,Oklahoma City,OK,35.4438002,-97.5405214,Gunshot,Yes,2017
23472,29,Female,African-American/Black,Eden,NC,36.521113,-79.751949,Vehicle,No,2017
23473,68,Male,African-American/Black,Brazoria,TX,28.9469518,-95.5745319,Gunshot,No,2017
23474,34,Male,European-American/White,Chiefland,FL,29.488751,-82.896686,Gunshot,No,2017
23475,30,Male,European-American/White,Charleston,WV,38.3690537,-81.6200275,Gunshot,No,2017
23476,22,Male,European-American/White,Syracuse,NY,43.0857562,-76.2291516,Vehicle,No,2017
23477,7,Male,Hispanic/Latino,Los Angeles,CA,34.0239673,-118.1923179,Vehicle,No,2017
23478,15,Female,Hispanic/Latino,Perris,CA,33.8011767,-117.2260378,Vehicle,No,2017
23479,9,Male,Hispanic/Latino,Los Angeles,CA,34.0239673,-118.1923179,Vehicle,No,2017
23481,46,Male,African-American/Black,West Monroe,LA,32.502924,-92.153969,Gunshot,No,2017
23482,23,Male,European-American/White,Albuquerque,NM,35.0973532,-106.7084002,Gunshot,No,2017
23483,49,Male,Race unspecified,Milford,CT,41.2190168,-73.0567314,Gunshot,Yes,2017
23484,34,Male,European-American/White,Berthoud,CO,40.2687663,-105.0930583,Vehicle,No,2017
23485,45,Male,Hispanic/Latino,Fort Worth,TX,32.7129723,-97.3320286,Vehicle,No,2017
23486,25,Male,Hispanic/Latino,Hutchinson,KS,38.0800459,-97.9951453,Vehicle,No,2017
23487,25,Male,Middle Eastern,Fort Hunt,VA,38.746916,-77.058117,Gunshot,No,2017
23488,25,Male,Native American/Alaskan,Albuquerque,NM,35.0973532,-106.7084002,Gunshot,No,2017
23489,56,Male,African-American/Black,Prichard,AL,30.736717,-88.100118,Gunshot,No,2017
23490,18,Male,European-American/White,Woodburn,KY,36.8314561,-86.5451133,Gunshot,No,2017
23491,24,Male,Native American/Alaskan,Billings,MT,45.7625977,-108.513135,Gunshot,Unknown,2017
23493,27,Male,European-American/White,Greenville,SC,34.8705386,-82.4253147,Gunshot,Drug or alcohol use,2017
23494,26,Male,European-American/White,Davenport,IA,41.5319798,-90.5696692,Gunshot,No,2017
23495,46,Male,Race unspecified,Springfield Township,NJ,40.7019974,-74.3175588,Vehicle,No,2017
23496,34,Male,Race unspecified,Lompoc,CA,34.6485272,-120.4488727,Gunshot,No,2017
23497,52,Female,European-American/White,Chelsea,MI,42.3023678,-84.0227718,Vehicle,No,2017
23498,34,Male,Race unspecified,Richmond,KY,37.776364,-84.3191175,Gunshot,No,2017
23499,15,Male,Hispanic/Latino,Gulfport,MS,30.4511166,-89.1373102,Gunshot,No,2017
23500,3,Male,Race unspecified,Waterbury,CT,41.5478912,-73.0382629,Vehicle,No,2017
23501,30,Male,Race unspecified,Ashburn,GA,31.7106058,-83.6388503,Gunshot,Unknown,2017
23502,32,Male,African-American/Black,Pell City,AL,33.5663916,-86.2709715,Gunshot,No,2017
23503,17,Male,African-American/Black,St. Louis,MO,38.6764553,-90.2126718,Gunshot,No,2017
23504,32,Male,European-American/White,Falcon,MO,37.6302266,-92.4473935,Gunshot,Yes,2017
23508,42,Male,African-American/Black,Raleigh,NC,35.7727505,-78.6243703,Vehicle,No,2017
23509,51,Male,European-American/White,Yuma,AZ,32.6258198,-114.6326422,Gunshot,No,2017
23510,28,Male,European-American/White,Wimberley,TX,29.9702869,-98.0927244,Gunshot,No,2017
23511,26,Male,Hispanic/Latino,Klamath Falls,OR,42.2211436,-121.7651315,Gunshot,No,2017
23512,34,Male,Race unspecified,Brooklyn Heights,OH,41.419349,-81.680754,Vehicle,No,2017
23513,29,Male,European-American/White,West Plains,MO,36.7315668,-91.869111,Vehicle,No,2017
23514,39,Male,Hispanic/Latino,Penasco,NM,36.1280433,-105.6466198,Gunshot,No,2017
23515,26,Male,Race unspecified,Detroit,MI,42.2749136,-83.1491316,Gunshot,No,2017
23516,38,Male,Race unspecified,Fairacres,TX,29.8464121,-94.9891396,Vehicle,No,2017
23517,30,Male,African-American/Black,Indianapolis,IN,39.7724172,-86.0807419,Gunshot,No,2017
23518,58,Male,Race unspecified,Lenexa,KS,38.958856,-94.7335089,Gunshot,No,2017
23519,31,Male,European-American/White,Huntsville,AL,34.7693154,-86.5257687,Gunshot,No,2017
23520,39,Male,Race unspecified,Old Fort,NC,35.6394755,-82.1445754,Vehicle,No,2017
23521,22,Male,Hispanic/Latino,Covina,CA,34.0927532,-117.8637885,Gunshot,No,2017
23522,43,Male,Hispanic/Latino,Hanford,CA,36.239089,-119.618917,Gunshot,No,2017
23523,27,Male,European-American/White,Topeka,KS,39.0461792,-95.7081088,Gunshot,No,2017
23524,27,Female,European-American/White,Topeka,KS,39.0461792,-95.7081088,Gunshot,No,2017
23525,61,Male,European-American/White,Las Cruces,NM,32.2667831,-106.7315088,Vehicle,No,2017
23526,40,Male,Hispanic/Latino,South Gate,CA,33.9510482,-118.2229757,Gunshot,No,2017
23527,15,Male,Hispanic/Latino,Richmond,VA,37.4233688,-77.4699999,Gunshot,No,2017
23528,60,Male,Race unspecified,Pompano Beach,FL,26.2451032,-80.1222259,Vehicle,No,2017
23529,59,Male,European-American/White,Spokane,WA,47.7075459,-117.3666865,Gunshot,No,2017
23530,30,Male,European-American/White,Reno,NV,39.5274656,-119.8148674,Gunshot,No,2017
23531,64,Male,European-American/White,Eaton Rapids,MI,42.4869298,-84.7481087,Gunshot,No,2017
23532,23,Male,European-American/White,Albemarle,NC,35.354889,-80.174516,Gunshot,No,2017
23533,25,Male,Race unspecified,Tieton,WA,46.702039,-120.7418113,Gunshot,No,2017
23535,2,Female,African-American/Black,Evansville,IN,37.959248,-87.554117,Vehicle,No,2017
23536,26,Male,African-American/Black,Evansville,IN,37.959248,-87.554117,Vehicle,No,2017
23538,28,Male,Hispanic/Latino,Malibu,CA,34.025053,-118.77248,Vehicle,No,2017
23539,24,Male,African-American/Black,Chicago,IL,41.7836946,-87.615996,Gunshot,No,2017
23540,27,Male,Race unspecified,Cameron,MO,39.740969,-94.2281889,Gunshot,No,2017
23541,21,Male,Hispanic/Latino,Hartsdale,NY,41.0270388,-73.7922324,Tasered,No,2017
23542,37,Male,Hispanic/Latino,North Hollywood,CA,34.1981217,-118.39423,Gunshot,No,2017
23543,42,Male,African-American/Black,San Francisco,CA,37.7187578,-122.3877006,Gunshot,No,2017
23544,32,Male,African-American/Black,Hendersonville,NC,35.3493888,-82.4376657,Gunshot,No,2017
23545,33,Male,European-American/White,York,SC,35.0330593,-81.1855598,Gunshot,Drug or alcohol use,2017
23546,45,Male,Race unspecified,Lancaster,VA,37.7699481,-76.4665903,Vehicle,No,2017
23547,49,Male,European-American/White,Hamlin,TX,32.8848296,-100.1264907,Tasered,Drug or alcohol use,2017
23548,33,Male,European-American/White,Colorado Springs,CO,38.8125175,-104.8224798,Gunshot,No,2017
23549,37,Male,Hispanic/Latino,Colton,CA,34.0777682,-117.3601608,Gunshot,Yes,2017
23550,18,Female,Hispanic/Latino,Margate,FL,26.2567328,-80.2218665,Vehicle,Drug or alcohol use,2017
23551,62,Male,European-American/White,La Marque,TX,29.370811,-94.9586657,Gunshot,Unknown,2017
23552,54,Male,Race unspecified,Pearl City,HI,21.398272,-157.986824,Vehicle,No,2017
23554,46,Male,European-American/White,Jasper,GA,33.3907369,-83.7915185,Gunshot,No,2017
23556,24,Male,Race unspecified,Bassett,VA,36.7914271,-79.9969983,Gunshot,No,2017
23557,29,Male,European-American/White,Arnold,MO,38.422656,-90.3758388,Gunshot,Unknown,2017
23558,22,Male,European-American/White,Montgomery,NY,41.5275899,-74.2759979,Vehicle,No,2017
23559,69,Male,Hispanic/Latino,Bronx,NY,40.8072526,-73.919196,Gunshot,No,2017
23560,54,Male,African-American/Black,Miami,FL,25.845677,-80.2499594,Gunshot,No,2017
23561,42,Male,African-American/Black,Lauderdale Lakes,FL,26.152129,-80.196817,Gunshot,Unknown,2017
23562,71,Male,Race unspecified,Coral Springs,FL,26.2451507,-80.2766157,Gunshot,Yes,2017
23563,49,Male,European-American/White,Cheyenne,WY,41.1600789,-104.7683397,Gunshot,No,2017
23564,34,Male,African-American/Black,Tucson,AZ,32.2362633,-110.8805405,Gunshot,No,2017
23565,27,Female,African-American/Black,Tamarac,FL,26.197269,-80.224147,Gunshot,No,2017
23566,35,Male,European-American/White,Marinette,WI,45.1000391,-87.7230373,Gunshot,No,2017
23567,40,Male,European-American/White,Old Forge,PA,41.3597728,-75.7435348,Gunshot,No,2017
23568,27,Male,Native American/Alaskan,Willow Creek,CA,40.9225814,-123.6194361,Gunshot,No,2017
23569,19,Male,Native American/Alaskan,Denver,CO,39.8544389,-104.9659825,Gunshot,No,2017
23570,36,Male,Race unspecified,Tamarac,FL,26.197269,-80.224147,Gunshot,No,2017
23571,22,Male,Asian/Pacific Islander,Redding,CA,40.5669583,-122.3225177,Gunshot,No,2017
23572,69,Male,European-American/White,Rose Bud,AR,35.3307555,-91.9691409,Gunshot,No,2017
23573,16,Male,European-American/White,Dover,DE,39.162834,-75.557898,Gunshot,No,2017
23574,26,Male,African-American/Black,Mobile,AL,30.6381279,-88.0905917,Gunshot,No,2017
23575,27,Male,Race unspecified,Decatur,GA,33.710795,-84.18858,Gunshot,No,2017
23576,24,Male,European-American/White,San Diego,CA,32.7305804,-117.2477627,Gunshot,No,2017
23577,26,Male,Hispanic/Latino,Pueblo,CO,38.317694,-104.6156644,Tasered,No,2017
23578,49,Male,Hispanic/Latino,Artesia,CA,33.8611515,-118.072363,Gunshot,Unknown,2017
23579,28,Male,Native American/Alaskan,Oklahoma City,OK,35.406267,-97.4292677,Gunshot,Unknown,2017
23580,51,Male,European-American/White,Great Falls,MT,47.5165279,-111.2214417,Gunshot,No,2017
23581,24,Male,European-American/White,Seattle,WA,47.676821,-122.250234,Gunshot,No,2017
23582,52,Male,Race unspecified,Griffin,GA,33.2789798,-84.3450136,Gunshot,No,2017
23583,50,Female,European-American/White,Rincon,GA,32.2405852,-81.2374817,Gunshot,Yes,2017
23584,31,Male,African-American/Black,Livingston,CA,37.3911563,-120.7383728,Vehicle,No,2017
23585,22,Male,European-American/White,Northglenn,CO,39.8857759,-104.967264,Gunshot,No,2017
23586,29,Male,European-American/White,Boron,CA,35.0062748,-117.7002142,Asphyxiated/Restrained,Drug or alcohol use,2017
23589,20,Male,African-American/Black,New Britain,CT,41.6714581,-72.7610858,Gunshot,No,2017
23590,34,Male,Race unspecified,Wynne,AR,35.2258043,-90.7863737,Vehicle,Unknown,2017
23592,30,Male,European-American/White,Wilmington,DE,39.7284505,-75.6493671,Gunshot,No,2017
23593,34,Male,European-American/White,McMinnville,TN,35.5987085,-85.8020154,Gunshot,No,2017
23595,57,Male,European-American/White,Lexington,VA,37.796024,-79.4222249,Gunshot,No,2017
23596,33,Male,European-American/White,Stonewall,LA,32.2819561,-93.7592314,Vehicle,No,2017
23597,22,Male,European-American/White,Aurora,IN,39.0062245,-84.881283,Vehicle,No,2017
23598,52,Male,African-American/Black,Bremerton,WA,47.584282,-122.642783,Gunshot,No,2017
23599,22,Female,African-American/Black,Battle Creek,MI,42.2952943,-85.1455343,Vehicle,No,2017
23600,27,Male,European-American/White,Charleston,TN,35.2770447,-84.7630369,Gunshot,No,2017
23601,52,Male,European-American/White,Valley Head,WV,38.559202,-80.0103689,Gunshot,No,2017
23602,48,Male,African-American/Black,Oak Park,MI,42.4594142,-83.1986879,Gunshot,Unknown,2017
23603,16,Female,African-American/Black,Tabernacle,NJ,39.8424954,-74.7101906,Vehicle,No,2017
23604,16,Female,African-American/Black,Tabernacle,NJ,39.8424954,-74.7101906,Vehicle,No,2017
23605,18,Male,African-American/Black,Tabernacle,NJ,39.8424954,-74.7101906,Vehicle,No,2017
23606,49,Male,Hispanic/Latino,Richmond,CA,37.980725,-122.328355,Gunshot,No,2017
23607,45,Female,Hispanic/Latino,Charlotte,NC,35.2415776,-80.9384339,Vehicle,No,2017
23608,24,Male,African-American/Black,The Colony,TX,33.1005523,-96.872022,Gunshot,No,2017
23609,33,Male,Asian/Pacific Islander,Niagara Falls,NY,43.0774794,-79.0001345,Vehicle,No,2017
23610,37,Male,Race unspecified,Plainfield,CT,41.7141189,-71.9272736,Gunshot,Yes,2017
23611,56,Male,European-American/White,Mulberry,AR,35.501822,-94.0507009,Gunshot,No,2017
23613,57,Male,Race unspecified,Joppa,MD,39.475795,-76.340826,Gunshot,Yes,2017
23614,20,Male,African-American/Black,Cincinnati,OH,39.1370958,-84.5008088,Gunshot,Unknown,2017
23615,33,Male,European-American/White,Miamisburg,OH,39.5927585,-84.2420568,Gunshot,Drug or alcohol use,2017
23616,41,Male,Hispanic/Latino,Oceanside,CA,33.1951834,-117.2993027,Gunshot,No,2017
23617,56,Male,African-American/Black,Anchorage,AK,61.2027312,-149.8846644,Gunshot,No,2017
23618,30,Female,European-American/White,Schertz,TX,29.5524923,-98.2567951,Gunshot,No,2017
23619,23,Female,European-American/White,Ukiah,CA,39.1441974,-123.2070071,Gunshot,No,2017
23620,35,Male,Hispanic/Latino,Farmington,NM,36.7193273,-108.1721388,Gunshot,No,2017
23621,26,Male,Hispanic/Latino,Greeley,CO,40.3777769,-104.8033171,Gunshot,No,2017
23622,6,Male,Hispanic/Latino,Schertz,TX,29.5524923,-98.2567951,Gunshot,No,2017
23623,30,Male,African-American/Black,Chesnee,SC,35.1141154,-81.855705,Vehicle,No,2017
23624,40,Male,European-American/White,Gilbert,MN,47.4900304,-92.4647696,Gunshot,No,2017
23625,36,Male,European-American/White,Bethlehem,PA,40.6370773,-75.3325257,Gunshot,No,2017
23626,62,Male,European-American/White,Pocatello,ID,42.8825606,-112.4328023,Gunshot,No,2017
23627,25,Female,European-American/White,Osceola,NE,41.1774409,-97.5795037,Vehicle,No,2017
23628,51,Male,Middle Eastern,Harrisburg,PA,40.2647495,-76.8635569,Gunshot,No,2017
23629,33,Male,Race unspecified,Saegertown,PA,41.7245504,-80.1492708,Gunshot,No,2017
23630,26,Male,European-American/White,Canaan,NH,43.6468975,-72.0512309,Gunshot,No,2017
23631,60,Male,Race unspecified,Crookston,MN,47.772808,-96.5837718,Gunshot,No,2017
23632,20,Female,European-American/White,Tracy City,TN,35.314023,-85.705348,Gunshot,No,2017
23633,32,Male,Hispanic/Latino,Canoga Park,CA,34.2165624,-118.5885317,Gunshot,No,2017
23634,25,Male,Hispanic/Latino,Phoenix,AZ,33.4757172,-112.0476364,Gunshot,No,2017
23635,46,Male,Hispanic/Latino,Weslaco,TX,26.1121886,-97.9488781,Gunshot,No,2017
23636,20,Male,Native American/Alaskan,Fairbanks,AK,64.8586264,-147.6765561,Gunshot,Yes,2017
23637,31,Male,European-American/White,Tulsa,OK,36.1478163,-95.9644834,Gunshot,Unknown,2017
23638,31,Male,Race unspecified,Yakima,WA,46.6033004,-120.5070057,Gunshot,Unknown,2017
23639,28,Male,African-American/Black,Lawrence,IN,39.8444363,-86.0103159,Gunshot,No,2017
23640,38,Female,European-American/White,Dallas,TX,32.9242056,-96.8846815,Gunshot,No,2017
23641,49,Male,Race unspecified,Anchorage,AK,61.191909,-149.775556,Gunshot,Yes,2017
23642,44,Male,European-American/White,Boring,OR,45.4291813,-122.3414378,Gunshot,No,2017
23643,40,Male,Race unspecified,Tulare,CA,36.2002135,-119.3266016,Gunshot,No,2017
23644,30,Male,European-American/White,Desert Hot Springs,CA,33.9514761,-116.4814267,Gunshot,No,2017
23645,46,Male,Race unspecified,Roswell,NM,33.4534082,-104.4413766,Gunshot,No,2017
23646,34,Male,Hispanic/Latino,South Fulton,TN,36.502195,-88.8198914,Gunshot,No,2017
23647,28,Male,Hispanic/Latino,Yakima,WA,46.5743529,-120.5095203,Gunshot,Drug or alcohol use,2017
23648,36,Male,Native American/Alaskan,Spokane,WA,47.6702053,-117.4281651,Gunshot,No,2017
23649,25,Male,African-American/Black,Philadelphia,PA,40.043637,-75.1532279,Gunshot,No,2017
23650,38,Male,European-American/White,Chester,VA,37.3515786,-77.3560126,Gunshot,No,2017
23651,30,Male,African-American/Black,Elkhart,IN,41.670694,-85.9751341,Gunshot,No,2017
23652,42,Male,African-American/Black,Stafford,VA,38.449778,-77.407248,Gunshot,No,2017
23653,21,Male,African-American/Black,Dover,PA,39.984966,-76.843769,Gunshot,No,2017
23654,28,Male,European-American/White,Wichita,KS,37.6730661,-97.3523729,Gunshot,No,2017
23655,37,Male,European-American/White,Birmingham,AL,33.4282227,-86.7051301,Gunshot,No,2017
23657,35,Male,Race unspecified,Columbus,GA,32.442687,-84.957348,Gunshot,No,2017
23658,43,Male,European-American/White,Hebron,OH,39.9549222,-82.4864089,Tasered,No,2017
23660,25,Male,Race unspecified,Lebanon,PA,40.3660257,-76.4171109,Vehicle,No,2017
23661,35,Male,European-American/White,Crowell,TX,33.9872679,-99.7240199,Gunshot,No,2017
23662,31,Male,Hispanic/Latino,Redwood City,CA,37.4870159,-122.225723,Gunshot,Unknown,2017
23663,39,Male,Hispanic/Latino,Winnetka,CA,34.1957481,-118.5666261,Gunshot,No,2017
23664,37,Male,European-American/White,Littleton,CO,39.565952,-104.9491766,Gunshot,Unknown,2017
23665,32,Male,Race unspecified,Delano,CA,35.7851383,-119.2409536,Gunshot,No,2017
23666,34,Male,African-American/Black,Torrance,CA,33.830374,-118.351765,Tasered,No,2018
23667,16,Male,African-American/Black,Brandywine,MD,38.6747772,-76.8761172,Vehicle,No,2018
23668,56,Male,European-American/White,Jayess,MS,31.4639462,-90.222595,Gunshot,No,2018
23669,42,Male,European-American/White,Romance,AR,35.2056726,-91.9816572,Gunshot,No,2018
23670,65,Male,European-American/White,Rossville,GA,34.939367,-85.312136,Gunshot,Yes,2018
23671,65,Male,European-American/White,Edgewater,FL,28.9421648,-80.9100776,Gunshot,No,2018
23672,66,Male,European-American/White,Joplin,MO,37.0991632,-94.507915,Gunshot,No,2018
23673,35,Male,European-American/White,Greenville,NC,35.5691699,-77.4029589,Gunshot,No,2018
23674,49,Male,European-American/White,Ozark,AR,35.489974,-93.8349661,Gunshot,Yes,2018
23675,30,Female,European-American/White,Camp Wood,TX,29.6703959,-100.0100054,Gunshot,No,2018
23676,51,Male,Hispanic/Latino,Hialeah,FL,25.822982,-80.2712909,Vehicle,No,2018
23677,51,Male,Hispanic/Latino,Norcross,GA,33.9362237,-84.1679298,Vehicle,No,2018
