,State,Station Name (LEA),NSN,Item Name,Quantity,UI,Acquisition Value,DEMIL Code,DEMIL IC,Ship Date,Station Type,federal_supply_class,year
113182,TN,BLOUNT COUNTY SHERIFFS OFFICE,1940-01-459-1333,"BOAT,LANDING,INFLATABLE",1,Each,18383.0,A,1.0,2020-02-05 00:00:00.000,State,1940,2020
113183,TN,BLOUNT COUNTY SHERIFFS OFFICE,8470-01-543-1624,"BODY ARMOR,FRAGMENTATION PROTECTIVE",20,Each,16.66,A,1.0,2020-02-05 00:00:00.000,State,8470,2020
113184,TN,BLOUNT COUNTY SHERIFFS OFFICE,1940-01-599-1756,"BOAT,LANDING,INFLATABLE",1,Each,10500.0,A,7.0,2020-02-05 00:00:00.000,State,1940,2020
113185,TN,BLOUNT COUNTY SHERIFFS OFFICE,4240-DS-SAF-ERES,SAFETY AND RESCUE EQUIPMENT,50,Each,56.62,A,,2020-02-05 00:00:00.000,State,4240,2020
113186,TN,BLOUNT COUNTY SHERIFFS OFFICE,8470-01-546-1498,"VEST,SMALL ARMS PROTECTIVE BODY ARMOR",21,Each,63.55,A,1.0,2020-02-05 00:00:00.000,State,8470,2020
113201,TN,BLOUNT COUNTY SHERIFFS OFFICE,2355-01-581-2392,MINE RESISTANT VEHICLE,1,Each,705421.0,D,1.0,2020-01-30 00:00:00.000,State,2355,2020
113202,TN,BLOUNT COUNTY SHERIFFS OFFICE,8465-01-599-7047,KNEE AND ELBOW PAD SYSTEM,16,Set,27.91,A,1.0,2019-12-05 00:00:00.000,State,8465,2019
113203,TN,BLOUNT COUNTY SHERIFFS OFFICE,4220-01-608-4504,DIVERS SUIT,10,Each,1776.59,A,1.0,2019-11-20 00:00:00.000,State,4220,2019
113204,TN,BLOUNT COUNTY SHERIFFS OFFICE,4220-01-520-6429,"DRY SUIT,DIVERS    ",29,Each,2098.45,A,1.0,2019-11-20 00:00:00.000,State,4220,2019
113205,TN,BLOUNT COUNTY SHERIFFS OFFICE,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,Each,7500.0,A,,2019-12-30 00:00:00.000,State,3750,2019
113206,TN,BLOUNT COUNTY SHERIFFS OFFICE,4240-01-462-8869,"GOGGLES,INDUSTRIAL",5,Each,7.32,A,1.0,2019-12-16 00:00:00.000,State,4240,2019
113207,TN,BLOUNT COUNTY SHERIFFS OFFICE,8470-01-515-0352,"SHIELD,PERSONAL PROTECTIVE",22,Each,95.32,Q,6.0,2019-12-03 00:00:00.000,State,8470,2019
113208,TN,BLOUNT COUNTY SHERIFFS OFFICE,8470-01-515-0352,"SHIELD,PERSONAL PROTECTIVE",13,Each,95.32,Q,6.0,2019-12-03 00:00:00.000,State,8470,2019
113209,TN,BLOUNT COUNTY SHERIFFS OFFICE,4240-01-462-8869,"GOGGLES,INDUSTRIAL",48,Each,7.32,A,1.0,2019-12-16 00:00:00.000,State,4240,2019
113210,TN,BLOUNT COUNTY SHERIFFS OFFICE,4220-01-608-4527,DIVER'S SUIT,6,Each,1122.75,A,1.0,2019-11-20 00:00:00.000,State,4220,2019
113211,TN,BLOUNT COUNTY SHERIFFS OFFICE,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,Each,6530.0,A,,2019-10-30 00:00:00.000,State,2340,2019
113212,TN,BLOUNT COUNTY SHERIFFS OFFICE,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,Each,4950.0,A,,2019-10-30 00:00:00.000,State,2340,2019
113213,TN,BLOUNT COUNTY SHERIFFS OFFICE,1940-DS-BOA-T000,SMALL CRAFT BOAT,1,Each,2399.0,A,,2020-02-05 00:00:00.000,State,1940,2020
113214,TN,BLOUNT COUNTY SHERIFFS OFFICE,8465-01-519-6451,"STRAP,WEBBING",40,Each,8.02,A,1.0,2020-02-05 00:00:00.000,State,8465,2020
113215,TN,BOLIVAR POLICE DEPT,1367-01-561-5279,"CAPABILITIES SET,NON-LETHAL",1,Each,19145.0,C,7.0,2016-08-10 00:00:00.000,State,1367,2016
113241,TN,BOLIVAR POLICE DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2015-03-19 00:00:00.000,State,2340,2015
113242,TN,BOLIVAR POLICE DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2014-12-30 00:00:00.000,State,2340,2014
113243,TN,BOLIVAR POLICE DEPT,6720-01-568-2071,"CAMERA SYSTEM,RECONNAISSANCE",1,Kit,8450.0,C,1.0,2015-01-13 00:00:00.000,State,6720,2015
113244,TN,BOLIVAR POLICE DEPT,1367-01-561-5277,"CAPABILITIES SET,NON-LETHAL",1,Each,12256.0,B,3.0,2016-08-10 00:00:00.000,State,1367,2016
113248,TN,BOLIVAR POLICE DEPT,5855-01-416-5085,"IMAGE INTENSIFIER,NIGHT VISION",10,Each,6655.86,C,1.0,2017-04-18 00:00:00.000,State,5855,2017
113249,TN,BRADFORD POLICE DEPT,3930-01-054-3833,"TRUCK,LIFT,FORK",1,Each,100010.0,A,1.0,2020-02-18 00:00:00.000,State,3930,2020
113250,TN,BRADFORD POLICE DEPT,2320-01-447-3888,"TRUCK,CARGO",1,Each,149600.0,A,1.0,2020-02-07 00:00:00.000,State,2320,2020
113251,TN,BRADFORD POLICE DEPT,6115-01-470-6376,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,Each,38418.0,A,7.0,2020-02-20 00:00:00.000,State,6115,2020
113376,TN,BRISTOL POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",32,Each,321.0,D,1.0,2016-10-26 00:00:00.000,State,1240,2016
113377,TN,BRISTOL POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",29,Each,321.0,D,1.0,2016-10-26 00:00:00.000,State,1240,2016
113378,TN,BRISTOL POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",14,Each,321.0,D,1.0,2016-10-26 00:00:00.000,State,1240,2016
113379,TN,BRISTOL POLICE DEPT,1375-01-482-8372,"FIRING DEVICE,DEMOLITION",1,Each,18000.0,D,4.0,2016-12-19 00:00:00.000,State,1375,2016
113380,TN,BRISTOL POLICE DEPT,4240-01-583-5742,"SPECTACLES,INDUSTRIAL",64,Each,50.67,A,1.0,2019-05-21 00:00:00.000,State,4240,2019
113382,TN,BRISTOL POLICE DEPT,1385-01-534-9828,"UNMANNED VEHICLE,GROUND",1,Each,298861.0,Q,3.0,2016-08-24 00:00:00.000,State,1385,2016
113383,TN,BRISTOL POLICE DEPT,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",1,Each,10000.0,Q,3.0,2017-03-16 00:00:00.000,State,1385,2017
113384,TN,BROWNSVILLE POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-04-13 00:00:00.000,State,2355,2016
113392,TN,BRUCETON POLICE DEPT,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,33679.55,A,,2020-02-03 00:00:00.000,State,2320,2020
113393,TN,BRUCETON POLICE DEPT,1730-01-498-7078,"SCISSOR,LIFT       ",1,Each,99.95,A,1.0,2020-03-04 00:00:00.000,State,1730,2020
113394,TN,BRUCETON POLICE DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2017-03-30 00:00:00.000,State,2340,2017
113395,TN,BRUCETON POLICE DEPT,5820-01-238-6603,RADIO SET,4,Each,653.0,C,1.0,2017-07-19 00:00:00.000,State,5820,2017
113397,TN,BRUCETON POLICE DEPT,8145-01-465-4187,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",3,Each,11889.87,A,1.0,2019-09-23 00:00:00.000,State,8145,2019
113398,TN,BRUCETON POLICE DEPT,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,Each,70000.0,A,,2019-10-08 00:00:00.000,State,3805,2019
113399,TN,BRUCETON POLICE DEPT,2340-01-574-6673,ALL TERRAIN VEHICLE WHEELED,1,Each,11365.0,C,1.0,2019-09-23 00:00:00.000,State,2340,2019
113401,TN,BRUCETON POLICE DEPT,2340-DS-MTR-CYCL,MOTORCYCLE,1,Each,99999.0,Q,,2019-03-22 00:00:00.000,State,2340,2019
113403,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113407,TN,CAMDEN POLICE DEPT,3805-DS-EAR-THMO,EARTH MOVING AND EXCAVATING EQUIPMENT,1,Each,23747.0,A,,2019-06-07 00:00:00.000,State,3805,2019
113408,TN,CAMDEN POLICE DEPT,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,Each,11115.34,A,,2019-06-13 00:00:00.000,State,3750,2019
113409,TN,CAMDEN POLICE DEPT,6115-01-275-5061,"GENERATOR SET,DIESEL ENGINE",1,Each,10700.0,A,7.0,2019-08-08 00:00:00.000,State,6115,2019
113410,TN,CAMDEN POLICE DEPT,3930-01-054-3833,"TRUCK,LIFT,FORK",1,Each,100010.0,A,1.0,2019-05-21 00:00:00.000,State,3930,2019
113411,TN,CAMDEN POLICE DEPT,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",28,Each,39.74,A,1.0,2019-05-21 00:00:00.000,State,4240,2019
113412,TN,CAMDEN POLICE DEPT,8145-01-316-3296,SHIPPING AND STORAG,2,Each,6896.49,A,1.0,2019-05-23 00:00:00.000,State,8145,2019
113413,TN,CAMDEN POLICE DEPT,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",32,Each,39.74,A,1.0,2019-05-21 00:00:00.000,State,4240,2019
113414,TN,CAMDEN POLICE DEPT,2610-01-459-0440,"TIRE,PNEUMATIC,VEHICULAR",4,Each,735.11,A,1.0,2019-06-05 00:00:00.000,State,2610,2019
113415,TN,CAMDEN POLICE DEPT,2340-DS-ATV-GATO,"ALL TERRAIN VEHICLE, AG/BVUS",1,Each,7900.0,A,,2019-05-23 00:00:00.000,State,2340,2019
113416,TN,CAMDEN POLICE DEPT,5411-00-999-4935,"SHELTER,NONEXPANDABLE",1,Each,13262.0,A,1.0,2019-05-06 00:00:00.000,State,5411,2019
113417,TN,CAMDEN POLICE DEPT,8145-01-465-4187,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",3,Each,11889.87,A,1.0,2019-06-04 00:00:00.000,State,8145,2019
113418,TN,CAMDEN POLICE DEPT,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",2,Each,1950.0,A,,2019-05-21 00:00:00.000,State,6115,2019
113419,TN,CAMDEN POLICE DEPT,6545-01-530-0929,"FIRST AID KIT,UNIVERSAL",1,Kit,103.24,A,1.0,2019-05-21 00:00:00.000,State,6545,2019
113420,TN,CAMDEN POLICE DEPT,8145-01-530-5465,"CONTAINER,OPERATIONS",1,Each,17792.59,A,1.0,2019-05-06 00:00:00.000,State,8145,2019
113421,TN,CAMDEN POLICE DEPT,8115-00-168-2275,"CONTAINER,CARGO",5,Each,1324.0,A,1.0,2019-05-10 00:00:00.000,State,8115,2019
113422,TN,CAMDEN POLICE DEPT,5411-00-489-6076,"SHELTER,NONEXPANDABLE",2,Each,12890.0,A,1.0,2019-05-06 00:00:00.000,State,5411,2019
113423,TN,CAMDEN POLICE DEPT,8145-01-465-3621,"SHIPPING AND STORAGE CONTAINER,MISCELLANEOUS EQUIPMENT",2,Each,11900.48,A,1.0,2019-05-06 00:00:00.000,State,8145,2019
113424,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113425,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113426,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113427,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113428,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113429,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113430,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113431,TN,CAMDEN POLICE DEPT,1005-01-128-9936,"RIFLE,5.56 MILLIMETER",1,Each,749.0,D,1.0,2014-10-02 00:00:00.000,State,1005,2014
113462,TN,CARROLL COUNTY SHERIFF DEPT,8145-DS-REF-RCON,Refrigeration Container,1,Each,16000.0,A,,2019-09-26 00:00:00.000,State,8145,2019
113463,TN,CARROLL COUNTY SHERIFF DEPT,3750-DS-LAW-NRID,"LAWN MOWER, RIDING",1,Each,2000.0,A,,2019-09-30 00:00:00.000,State,3750,2019
113464,TN,CARROLL COUNTY SHERIFF DEPT,5140-01-479-7834,"CABINET,TOOL,MOBILE",2,Kit,658.61,A,1.0,2020-02-19 00:00:00.000,State,5140,2020
113465,TN,CARROLL COUNTY SHERIFF DEPT,5180-01-576-6593,"TOOL KIT,ELECTRO-OPTICAL",2,Kit,3584.6,A,1.0,2020-02-19 00:00:00.000,State,5180,2020
113466,TN,CARROLL COUNTY SHERIFF DEPT,8145-01-337-9996,"REFRIGERATED,CONTAINER SYSTEM (RCS)",2,Each,40000.0,A,1.0,2020-01-28 00:00:00.000,State,8145,2020
113467,TN,CARROLL COUNTY SHERIFF DEPT,5140-DS-TOO-LBOX,TOOLBOX,2,Each,946.0,A,,2020-02-19 00:00:00.000,State,5140,2020
113468,TN,CARROLL COUNTY SHERIFF DEPT,5855-01-533-0555,"ILLUMINATOR,INFRARED",2,Each,1800.0,D,1.0,2017-03-31 00:00:00.000,State,5855,2017
113469,TN,CARROLL COUNTY SHERIFF DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",30,Each,587.61,D,1.0,2018-03-15 00:00:00.000,State,1240,2018
113475,TN,CARROLL COUNTY SHERIFF DEPT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",35,Each,1079.0,D,1.0,2015-03-25 00:00:00.000,State,1095,2015
113476,TN,CARROLL COUNTY SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",17,Each,321.0,D,1.0,2015-05-14 00:00:00.000,State,1240,2015
113477,TN,CARROLL COUNTY SHERIFF DEPT,2330-01-560-6538,"TRAILER,RECOVERY",1,Each,92881.0,B,0.0,2015-05-28 00:00:00.000,State,2330,2015
113517,TN,CARTER COUNTY SHERIFF DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-10-24 00:00:00.000,State,2355,2016
113519,TN,CARTER COUNTY SHERIFF DEPT,1095-01-526-7860,"FIRING DEVICE,NON-LETHAL",2,Each,1079.0,D,1.0,2015-04-07 00:00:00.000,State,1095,2015
113532,TN,CENTERVILLE POLICE DEPT,2320-01-354-3386,"TRUCK,CARGO",1,Each,128076.0,Q,6.0,2019-09-05 00:00:00.000,State,2320,2019
113576,TN,CENTERVILLE POLICE DEPT,2410-DS-TRA-CTO0,"TRACTOR, FULL TRACKED, LOW SPEED",1,Each,37000.0,D,,2016-04-28 00:00:00.000,State,2410,2016
113582,TN,CHEATHAM COUNTY SHERIFF OFFICE,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-10-25 00:00:00.000,State,2355,2016
113583,TN,CHEATHAM COUNTY SHERIFF OFFICE,2320-01-371-9579,"TRUCK,UTILITY",1,Each,63108.0,C,1.0,2016-12-21 00:00:00.000,State,2320,2016
113619,TN,CLAY COUNTY SHERIFF DEPT,1240-01-561-6317,"SIGHT,HOLOGRAPHIC  ",4,Each,5591.0,D,1.0,2015-03-20 00:00:00.000,State,1240,2015
113620,TN,CLAY COUNTY SHERIFF DEPT,4933-00-754-0704,"SHOP EQUIPMENT,ARTILLERY",1,Set,39775.0,B,3.0,2015-03-17 00:00:00.000,State,4933,2015
113717,TN,COFFEE CO SHERIFF DEPT,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",1,Each,2281.0,A,1.0,2019-05-29 00:00:00.000,State,4910,2019
113718,TN,COFFEE CO SHERIFF DEPT,5180-01-550-0145,"TOOL KIT,LINEMANS",2,Kit,2750.0,A,1.0,2019-05-29 00:00:00.000,State,5180,2019
113719,TN,COFFEE CO SHERIFF DEPT,5180-01-548-4210,"TOOL KIT,AIRCRAFT M",5,Kit,1638.0,A,1.0,2019-08-28 00:00:00.000,State,5180,2019
113720,TN,COFFEE CO SHERIFF DEPT,8465-01-643-6221,HYDRATION SYSTEM,25,Kit,11.04,A,1.0,2019-08-28 00:00:00.000,State,8465,2019
113721,TN,COFFEE CO SHERIFF DEPT,4910-01-015-7667,"BEAD BREAKER,PNEUMATIC TIRE",1,Each,235.54,A,1.0,2019-08-28 00:00:00.000,State,4910,2019
113722,TN,COFFEE CO SHERIFF DEPT,3413-DS-DRI-LL00,DRILLING AND TAPPING MACHINES,1,Each,50.0,A,,2019-08-28 00:00:00.000,State,3413,2019
113723,TN,COFFEE CO SHERIFF DEPT,4940-00-449-6689,DEGREASER,1,Each,505.0,A,1.0,2019-05-29 00:00:00.000,State,4940,2019
113724,TN,COFFEE CO SHERIFF DEPT,2330-01-336-3468,"SEMITRAILER,VAN",1,Each,40659.0,A,1.0,2019-08-07 00:00:00.000,State,2330,2019
113725,TN,COFFEE CO SHERIFF DEPT,2540-01-588-3500,"KIT,M-ATV SPECIAL T00L",1,Kit,6484.0,A,7.0,2019-08-28 00:00:00.000,State,2540,2019
113726,TN,COFFEE CO SHERIFF DEPT,5140-DS-TOO-LBOX,TOOLBOX,1,Each,250.0,A,,2019-06-27 00:00:00.000,State,5140,2019
113727,TN,COFFEE CO SHERIFF DEPT,4910-00-289-7233,"JACK,DOLLY TYPE,HYDRAULIC",1,Each,2281.0,A,1.0,2019-05-29 00:00:00.000,State,4910,2019
113728,TN,COFFEE CO SHERIFF DEPT,2530-01-610-6931,"WHEEL,PNEUMATIC TIRE",8,Assembly,627.0,A,1.0,2019-08-28 00:00:00.000,State,2530,2019
113729,TN,COFFEE CO SHERIFF DEPT,6230-01-439-3732,"FLOODLIGHT SET,ELECTRIC",1,Each,12000.0,A,1.0,2019-08-28 00:00:00.000,State,6230,2019
113730,TN,COFFEE CO SHERIFF DEPT,6130-01-495-2839,"CHARGER,BATTERY",1,Each,2411.0,A,1.0,2019-08-28 00:00:00.000,State,6130,2019
113731,TN,COFFEE CO SHERIFF DEPT,6130-01-556-1209,"CHARGER,BATTERY",1,Each,14715.0,C,1.0,2019-08-28 00:00:00.000,State,6130,2019
113732,TN,COFFEE CO SHERIFF DEPT,4940-01-098-4137,BLAST CLEANING MACHINE,1,Each,3304.56,A,1.0,2019-05-29 00:00:00.000,State,4940,2019
113733,TN,COFFEE CO SHERIFF DEPT,3920-DS-CAR-T001,HAND CART,1,Each,900.0,A,,2019-05-29 00:00:00.000,State,3920,2019
113734,TN,COFFEE CO SHERIFF DEPT,5120-DS-SOC-KET0,SOCKET,1,Each,12.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113735,TN,COFFEE CO SHERIFF DEPT,5895-01-568-7030,"MAINTENANCE KIT,ELECTRONIC EQUIPMENT",1,Each,21618.0,B,3.0,2020-01-14 00:00:00.000,State,5895,2020
113736,TN,COFFEE CO SHERIFF DEPT,5120-01-367-3475,"SCREWDRIVER ATTACHMENT,SOCKET WRENCH",1,Each,3.01,A,1.0,2020-01-14 00:00:00.000,State,5120,2020
113737,TN,COFFEE CO SHERIFF DEPT,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,60000.0,A,,2020-03-05 00:00:00.000,State,2320,2020
113738,TN,COFFEE CO SHERIFF DEPT,5120-00-181-6756,"CROWFOOT ATTACHMENT,SOCKET WRENCH",1,Each,49.49,A,1.0,2020-01-14 00:00:00.000,State,5120,2020
113739,TN,COFFEE CO SHERIFF DEPT,2320-01-513-9504,"TRUCK,MAINTENANCE",1,Each,37905.0,A,1.0,2020-01-14 00:00:00.000,State,2320,2020
113740,TN,COFFEE CO SHERIFF DEPT,3930-DS-FOR-KLIF,FORKLIFT,1,Each,32191.0,A,,2019-11-04 00:00:00.000,State,3930,2019
113741,TN,COFFEE CO SHERIFF DEPT,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",1,Each,50.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113742,TN,COFFEE CO SHERIFF DEPT,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",1,Each,50.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113743,TN,COFFEE CO SHERIFF DEPT,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",1,Each,50.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113744,TN,COFFEE CO SHERIFF DEPT,5120-DS-WRE-NCH0,WRENCH,1,Each,25.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113745,TN,COFFEE CO SHERIFF DEPT,5120-DS-WRE-NCH0,WRENCH,1,Each,200.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113746,TN,COFFEE CO SHERIFF DEPT,5120-DS-SOC-KET0,SOCKET,1,Each,6.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113747,TN,COFFEE CO SHERIFF DEPT,5120-00-181-6756,"CROWFOOT ATTACHMENT,SOCKET WRENCH",1,Each,49.49,A,1.0,2020-01-14 00:00:00.000,State,5120,2020
113748,TN,COFFEE CO SHERIFF DEPT,5120-DS-PLI-ERS0,PLIERS,1,Each,5.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113749,TN,COFFEE CO SHERIFF DEPT,5120-DS-HAN-DTOO,"HAND TOOLS, NONEDGED, NONPOWERED",1,Each,50.0,A,,2020-01-14 00:00:00.000,State,5120,2020
113750,TN,COFFEE CO SHERIFF DEPT,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2016-10-26 00:00:00.000,State,5855,2016
113751,TN,COFFEE CO SHERIFF DEPT,5855-01-488-6563,"ILLUMINATOR,INFRARED",1,Each,1758.12,D,1.0,2016-10-26 00:00:00.000,State,5855,2016
113752,TN,COFFEE CO SHERIFF DEPT,5855-01-538-0191,"ILLUMINATOR,INTEGRATED,SMALL ARMS",50,Each,1014.0,D,1.0,2016-11-09 00:00:00.000,State,5855,2016
113753,TN,COFFEE CO SHERIFF DEPT,1005-01-382-6795,"RECEIVER,CARTRIDGE",25,Each,41.04,D,1.0,2016-11-04 00:00:00.000,State,1005,2016
113754,TN,COFFEE CO SHERIFF DEPT,1005-01-358-1342,"MAGAZINE,CARTRIDGE",10,Each,196.05,D,1.0,2016-11-22 00:00:00.000,State,1005,2016
113755,TN,COFFEE CO SHERIFF DEPT,5855-01-534-5931,"ILLUMINATOR,INTEGRATED,SMALL ARMS",2,Each,870.0,D,1.0,2016-11-07 00:00:00.000,State,5855,2016
113756,TN,COFFEE CO SHERIFF DEPT,1005-01-484-8000,"SIGHT,REAR",28,Each,55.04,D,1.0,2016-11-04 00:00:00.000,State,1005,2016
113757,TN,COFFEE CO SHERIFF DEPT,5855-01-464-3152,"SIGHT,THERMAL",2,Each,17591.0,F,7.0,2016-10-31 00:00:00.000,State,5855,2016
113758,TN,COFFEE CO SHERIFF DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,11999.0,F,7.0,2016-12-02 00:00:00.000,State,5855,2016
113759,TN,COFFEE CO SHERIFF DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,11999.0,F,7.0,2016-12-02 00:00:00.000,State,5855,2016
113760,TN,COFFEE CO SHERIFF DEPT,5855-01-524-4314,"SIGHT,THERMAL",1,Each,11999.0,F,7.0,2016-12-02 00:00:00.000,State,5855,2016
113761,TN,COFFEE CO SHERIFF DEPT,1240-01-411-1265,"SIGHT,REFLEX",44,Each,321.0,D,1.0,2016-11-01 00:00:00.000,State,1240,2016
113762,TN,COFFEE CO SHERIFF DEPT,1240-01-411-6350,"TELESCOPE,STRAIGHT",8,Each,814.0,D,7.0,2017-12-12 00:00:00.000,State,1240,2017
113763,TN,COFFEE CO SHERIFF DEPT,1240-01-411-6350,"TELESCOPE,STRAIGHT",21,Each,814.0,D,7.0,2017-12-18 00:00:00.000,State,1240,2017
113764,TN,COFFEE CO SHERIFF DEPT,6115-01-461-9335,"GENERATOR SET,DIESEL ENGINE",1,Each,26705.2,A,7.0,2019-08-28 00:00:00.000,State,6115,2019
113780,TN,COLLEGEDALE POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2017-01-12 00:00:00.000,State,2355,2017
113804,TN,COLUMBIA POLICE DEPT,2355-01-553-4634,MINE RESISTANT VEHICLE,1,Each,658000.0,C,1.0,2016-03-18 00:00:00.000,State,2355,2016
113881,TN,COOKEVILLE POLICE DEPT,7025-DS-KEY-BOA3,KEYBOARD,74,Each,200.0,A,,2019-05-07 00:00:00.000,State,7025,2019
113882,TN,COOKEVILLE POLICE DEPT,5855-01-526-4703,"SIGHT,NIGHT VISION SNIPERSCOPE",1,Each,10100.04,D,1.0,2018-08-29 00:00:00.000,State,5855,2018
113887,TN,COOKEVILLE POLICE DEPT,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,1,Each,400.0,A,,2020-03-23 00:00:00.000,State,8145,2020
113888,TN,COOKEVILLE POLICE DEPT,8145-DS-SHI-PCON,SPECIALIZED SHIPPING AND STORAGE CONTAIN,1,Each,400.0,A,,2020-03-23 00:00:00.000,State,8145,2020
113892,TN,COOPERTOWN POLICE DEPT,1240-01-492-5264,"SIGHT,HOLOGRAPHIC  ",10,Each,587.61,D,1.0,2015-12-21 00:00:00.000,State,1240,2015
113893,TN,COOPERTOWN POLICE DEPT,1005-01-502-9979,RAIL ADAPTER SYSTEM,1,Each,5095.99,D,7.0,2015-12-21 00:00:00.000,State,1005,2015
113894,TN,COOPERTOWN POLICE DEPT,1005-00-921-5004,"MAGAZINE,CARTRIDGE",60,Each,13.56,D,1.0,2015-12-09 00:00:00.000,State,1005,2015
113895,TN,COOPERTOWN POLICE DEPT,1005-DS-RIF-LESA,RIFLE,3,Each,530.0,C,,2015-11-03 00:00:00.000,State,1005,2015
113899,TN,COOPERTOWN POLICE DEPT,1005-01-233-8530,"PLATE,RECEIVER END ",5,Each,2.71,D,1.0,2017-03-03 00:00:00.000,State,1005,2017
113900,TN,COOPERTOWN POLICE DEPT,1005-01-233-8531,"EXTENSION,LOWER    ",5,Each,51.99,D,1.0,2017-03-03 00:00:00.000,State,1005,2017
113901,TN,COOPERTOWN POLICE DEPT,1005-99-132-2616,"KIT,CONVERSION,M16-",6,Each,397.0,D,7.0,2018-06-19 00:00:00.000,State,1005,2018
113902,TN,COOPERTOWN POLICE DEPT,1005-01-522-0772,"BUFFER ASSEMBLY,RECOIL",5,Each,31.58,D,1.0,2017-03-03 00:00:00.000,State,1005,2017
